jumlah_kartu,outstanding,limit_kredit,tagihan,total_pemakaian_tunai,total_pemakaian_retail,sisa_tagihan_tidak_terbayar,kode_cabang,rasio_pembayaran,persentasi_overlimit,rasio_pembayaran_3bulan,rasio_pembayaran_6bulan,skor_delikuensi,flag_kredit_macet,jumlah_tahun_sejak_pembukaan_kredit,total_pemakaian,sisa_tagihan_per_jumlah_kartu,sisa_tagihan_per_limit,total_pemakaian_per_limit,pemakaian_3bln_per_limit,pemakaian_6bln_per_limit,utilisasi_3bulan,utilisasi_6bulan
2,274816,18000000,251556,0,0,0,A,0,0,0,0,0,0,9.33,0,0,0,0,0,0,0.00588,6.13e-4
3,52507344,49000000,44511182,0,9492914,58232470,A,19.1,4.7,11.2,7.3,0,0,1.75,9492914,19410823,1.19,0.194,0.187,0.164,0.753,0.655
4,91570759,82000000,43695960,0,490038,88249071,A,20.1,13,13.3,71.8,0,0,12.3,490038,22062268,1.08,0.00598,0.176,0.549,1.13,1.2
2,6118336,5000000,6022300,0,0,6165236,H,0,21.9,-1016,-1991,0,0,4.42,0,3082618,1.23,0,0.201,0.111,0.961,0.525
3,89298878,215000000,81911449,0,25497563,39428406,A,15.8,0,7.34,6.66,0,0,6,25497563,13142802,0.183,0.119,0.0688,0.0294,0.329,0.223
2,5936310,5000000,5936310,0,0,6063648,A,0,19,42.5,24.6,0,1,6.75,0,3031824,1.21,0,0.322,0.333,1.09,0.877
2,393406,7000000,265368,0,136017,0,F,100,0,100,100,0,0,2.25,136017,0,0,0.0194,0.0197,0.0281,0.0954,0.152
3,1642436,7000000,215012,0,433961,1205892,A,100,0,100,100,0,0,10.3,433961,401964,0.172,0.062,0.128,0.191,0.199,0.319
2,13467986,17000000,13051170,0,846006,14138587,A,10.3,0,53.7,61.5,0,0,7.67,846006,7069294,0.832,0.0498,0.225,0.092,0.587,0.365
2,569251,3000000,435437,0,0,0,I,0,0,48.5,50,0,0,2.5,0,0,0,0,0,0,0.0404,0.153
2,328858,13000000,100000,0,129000,0,I,100,0,100,100,0,0,5.42,129000,0,0,0.00992,0.0106,6.63e-4,0.0683,0.171
3,157005,14000000,88836,0,0,0,D,100,0,70.6,64.9,0,0,10.9,0,0,0,0,0.0124,0.00595,0.00566,0.0101
2,17467674,15000000,1814550,0,0,18683507,A,0,7.21,43.4,86.3,0,1,1.58,0,9341754,1.25,0,0.25,0.81,1.08,0.994
3,136593,9000000,45986,0,68200,0,I,100,0,104,105,0,0,11.9,68200,0,0,0.00758,0.0989,0.258,0.213,0.252
2,861080,7000000,735620,0,270000,925742,A,100,0,99.7,100,0,0,2.83,270000,462871,0.132,0.0386,0.0615,0.0466,0.221,0.158
2,713488,3000000,565485,0,606000,0,J,100,0,102,100,0,0,3.25,606000,0,0,0.202,0.374,0.409,0.223,0.309
2,6211652,7000000,5359076,0,363781,5455611,A,0,1.62,11.1,13.2,0,0,5.33,363781,2727806,0.779,0.052,0.0521,0.0371,0.815,0.826
2,15103639,15000000,7729698,0,0,13708921,I,10.5,0,10.8,15.7,0,1,7.67,0,6854461,0.914,0,0,0,0.994,1.04
4,42702710,40000000,1565848,0,19251619,35823949,A,100,0,100,66.7,0,0,11.9,19251619,8955987,0.896,0.481,0.385,0.0944,0.994,0.594
5,24024746,67000000,15597868,0,13616054,0,A,200,0,125,100,0,0,10.1,13616054,0,0,0.203,0.188,0.215,0.404,0.186
7,31065351,47000000,29000000,0,0,31141276,A,0,0,9.72,12.7,0,0,26.9,0,4448754,0.663,0,0.0269,0.0509,0.633,0.641
3,12344788,18000000,5779116,0,6083582,0,A,100,0,100,100,0,0,8.83,6083582,0,0,0.338,0.563,0.153,0.486,0.246
2,140580875,132000000,144000000,0,0,136000000,E,0,14.7,2.55,49.7,0,0,10.7,0,68000000,1.03,0,0.0142,0.0511,1,0.691
2,3112920,7000000,560846,0,528000,2000000,J,98.4,0,99.3,99.9,0,0,4.75,528000,1000000,0.286,0.0754,0.0509,0.0634,0.555,0.626
2,3086257,3000000,573426,0,0,2500000,A,0,2.87,56.3,100,0,0,2.58,0,1250000,0.833,0,0.502,0.723,1.02,1.13
2,1825722,3000000,368685,0,856955,0,F,103,0,75,100,0,0,5,856955,0,0,0.286,0.359,0.489,0.38,0.471
2,1274559,56000000,1209893,0,0,1249601,A,101,0,62.2,104,0,0,24.6,0,624801,0.0223,0,0.0331,0.0783,0.0311,0.0256
3,38508629,55000000,8960580,0,11747740,27425839,F,100,0,59.9,17,0,0,7.67,11747740,9141946,0.499,0.214,0.194,0.0828,0.754,0.848
2,381015,3000000,350987,0,1,348075,K,100,0,50,41.7,0,0,5,1,174038,0.116,3.33e-7,0.813,0.277,0.984,0.357
2,25529958,25000000,24824782,0,932798,25000000,A,0,2.15,10.9,17.9,0,0,6.58,932798,12515015,1,0.0373,0.0616,0.106,1.01,0.997
2,2093743,5000000,53541,0,2127942,0,A,100,0,100,100,0,0,2.67,2127942,0,0,0.426,0.115,0.0238,0.114,0.0549
2,16589186,17000000,6271439,0,1553250,16709045,K,56.7,0,27.4,33.3,0,0,12.3,1553250,8354523,0.983,0.0914,0.276,0.395,1.04,1.47
2,3862290,3000000,1868429,0,506000,1537506,G,23.7,28.6,56.1,66.6,0,0,0.917,506000,768753,0.513,0.169,0.352,0.0481,1.12,0.00478
2,2986142,4000000,310110,0,1406912,2544247,I,100,0,52.2,22.4,0,0,4.25,1406912,1272124,0.636,0.352,0.319,0.025,0.275,0.0599
13,99880887,89000000,18000000,0,14824149,86440513,A,77.1,0,69.4,74.3,0,0,12.9,14824149,6649270,0.971,0.167,0.15,0.199,0.863,0.7
2,2895162,3000000,2243262,0,-682588,2742605,H,0,0,32.3,100,0,0,7.33,-682588,1371303,0.914,-0.228,0.117,0.205,0.766,0.721
2,75324,9000000,56222,0,0,0,A,100,0,100,100,0,0,11.8,0,0,0,0,0.00667,0.0156,0.00976,0.00867
3,1374365,16000000,850617,0,2204342,0,A,100,0,100,100,0,0,9.25,2204342,0,0,0.138,0.0413,0.0437,0.0357,0.0183
2,4192893,4000000,4060668,0,273375,4181834,I,9.98,4.8,31.1,35.4,0,0,10.4,273375,2090917,1.05,0.0683,0.262,0.415,1.02,0.977
2,7451173,8000000,7275526,0,593068,7287620,F,9.98,0,9.64,18.2,0,0,5.25,593068,3643810,0.911,0.0741,0.0284,0.167,0.968,0.94
2,2886549,4000000,725838,0,0,0,B,100,0,100,100,0,0,4.83,0,0,0,0,0.219,0.554,0.763,0.544
2,9260753,10000000,636445,0,419228,0,G,100,0,77.5,93,0,0,10.8,419228,0,0,0.0419,0.29,0.279,0.741,0.417
2,5880170,20000000,407290,0,6163393,6409952,A,101,0,37.9,46.7,0,0,6.08,6163393,3204976,0.32,0.308,0.075,0.0778,0.162,0.108
3,3020142,15000000,1678005,0,746400,3202157,A,63.5,0,62.8,52.2,0,0,7.92,746400,1067386,0.213,0.0498,0.0713,0.0192,0.185,0.306
3,24091287,25000000,23182107,0,2957908,24000000,F,85.6,0,95.3,66.7,0,0,1.83,2957908,7986968,0.958,0.118,0.51,0.566,0.984,0.655
2,8221671,10000000,4832233,0,2657993,7977517,A,30.1,0,40.4,18.8,0,0,2.17,2657993,3988759,0.798,0.266,0.192,0.102,0.704,0.746
2,8462129,8000000,4528194,0,1175291,0,A,115,4.81,79.5,65.6,0,0,6.58,1175291,0,0,0.147,0.37,0.197,1.19,1.31
2,6147737,12000000,738000,0,651999,0,A,0,0,100,120,0,0,2.92,651999,0,0,0.0543,0.238,0.383,0.431,0.394
2,648139,128000000,628000,0,557370,0,A,100,0,100,100,0,0,9.5,557370,0,0,0.00435,0.226,0,0.00408,5.01e-4
3,315268,4000000,280000,0,1216,179703,A,102,0,83.3,66.8,0,0,6,1216,59901,0.0449,3.04e-4,0.0625,0.0406,0.337,0.523
3,7692819,23000000,7545701,0,1101734,6214933,A,0,0,100,102,0,0,19.4,1101734,2071644,0.27,0.0479,0.086,0.112,0.212,0.107
4,36851912,50000000,12510196,8000000,1456200,10368916,A,25.3,0,51.3,81.5,0,0,1.42,9456200,2592229,0.207,0.189,0.203,0.124,0.583,0.389
2,3296644,5000000,3289210,0,12000,3291366,A,10.6,0,9.87,13.2,0,0,1.75,12000,1645683,0.658,0.0024,0,0,0.704,0.658
2,3234313,59000000,3292008,0,49500,3325417,A,14.4,0,9.61,38.1,0,0,14,49500,1662709,0.0564,8.39e-4,0.00434,0.0114,0.0573,0.0371
2,380209,20000000,136908,0,200000,0,A,100,0,100,100,0,0,1.92,200000,0,0,0.01,0.00881,0.0163,0.0125,0.00881
3,23120229,61000000,21525280,0,385550,0,A,100,0,100,66,0,0,10.6,385550,0,0,0.00632,0.172,0.0882,0.443,0.349
2,2299647,5000000,2232725,0,1500000,0,C,99.9,0,66.8,66.7,0,0,3.33,1500000,0,0,0.3,0.2,0.195,0.349,0.351
3,207191532,250000000,241000000,0,26250797,443000000,H,11.8,106,24.2,54899,0,0,4.33,26250797,148000000,1.77,0.105,0.0699,0.193,0.802,1.36
3,87455,10000000,58192,0,0,64814,J,0,0,75,72,0,0,8.42,0,21605,0.00648,0,0,0,0.0399,0.179
2,10843684,10000000,10843684,3500000,394447,11000000,F,100,8.86,100,100,0,0,6.75,3894447,5490226,1.1,0.389,0.267,0.289,0.852,0.356
2,8392591,7000000,8270850,0,0,8455701,E,0,20.3,115,99.6,0,0,2.92,0,4227851,1.21,0,0.306,0.571,1.15,1.18
5,4202873,10000000,3154396,0,170000,3775776,A,33.7,0,18.6,15.7,0,1,11.9,170000,755155,0.378,0.017,0.0555,0.0498,0.368,0.564
2,464322,18000000,525362,0,418570,451922,F,0,0,75,67.3,0,0,7.08,418570,225961,0.0251,0.0233,0.0166,0.0231,0.0218,0.0855
2,7439373,19000000,4000000,0,3022323,0,A,100,0,100,100,0,0,8.92,3022323,0,0,0.159,0.125,0.0273,0.171,0.0314
2,4871459,10000000,701078,0,0,1744216,A,100,0,79.3,66.6,0,0,3.5,0,872108,0.174,0,0,0.215,0.548,0.876
2,3514732,3000000,2966622,0,447400,3495268,F,11.6,16.9,11.8,9.72,0,0,2,447400,1747634,1.17,0.149,0.129,0.0496,1.02,0.978
6,35218790,45000000,35000000,0,0,35220342,A,0,0,45.9,120,0,1,10.5,0,5870057,0.783,0,0.198,0.581,0.797,0.843
2,7410464,11000000,5586508,0,1929570,7291598,A,18.2,0,49.8,69.8,0,0,5.42,1929570,3645799,0.663,0.175,0.132,0.237,0.595,0.778
3,27129328,25000000,20747494,0,7443835,27270467,E,100,9.81,85.2,100,0,0,4.33,7443835,9090156,1.09,0.298,0.329,0.391,0.906,0.948
3,12204323,20000000,7391884,0,0,10472283,A,100,0,78.4,100,0,0,1.67,0,3490761,0.524,0,0.153,0.443,0.683,0.701
2,89000,3000000,65369,0,48192,0,B,100,0,103,101,0,1,5.83,48192,0,0,0.0161,0.0162,0.016,0.0565,0.294
2,11070389,15000000,4723487,0,3784752,4612118,G,0,4.27,75,66.7,0,0,5.92,3784752,2306059,0.307,0.252,0.273,0.222,0.466,0.371
2,50441318,80000000,15941227,0,26652913,0,H,100,0,94.5,100,0,0,3.17,26652913,0,0,0.333,0.132,0.147,0.43,0.766
2,6627800,20000000,3196108,0,3285500,4873787,A,0,0,19.6,40,0,0,2,3285500,2436894,0.244,0.164,0.0839,0.147,0.271,0.213
2,32078738,40000000,16256332,0,0,25110967,D,0,0,31.2,46.2,0,0,0.75,0,12555484,0.628,0,0.0984,0.0897,0.73,0.287
3,29689077,27000000,22333559,0,5512000,28681502,D,16.1,11.1,69,51.4,0,0,11.8,5512000,9560501,1.06,0.204,0.35,0.327,0.947,0.972
2,2331320,5000000,2347020,0,2100000,2433580,I,100,0,79.7,66.8,0,0,0.75,2100000,1216790,0.487,0.42,0.262,0.114,0.378,0.17
2,21704833,20000000,22270432,0,1442300,19325562,F,10.3,8.86,25.9,17.1,0,0,2.83,1442300,9662781,0.966,0.0721,0.262,0.0856,0.997,0.882
2,1511259,4000000,1513019,0,171000,0,A,100,0,81.6,100,0,0,4.92,171000,0,0,0.0428,0.127,0.162,0.259,0.141
3,26559855,20000000,22938205,0,578136,25000000,A,18.8,25.4,54.9,100,0,0,6.92,578136,8343343,1.25,0.0289,0.627,0.166,1.26,1.09
7,22365262,75000000,19923967,0,5118149,22322761,A,18.9,0,17.2,39,0,0,10.8,5118149,3188966,0.298,0.0682,0.0926,0.0945,0.259,0.261
2,2738046,3000000,2934237,0,11513,3000000,E,0,0,7.71,12.9,0,0,0.833,11513,1500763,1,0.00384,0.00418,0.234,0.997,1.04
4,1948351,9000000,983406,0,17359,1015602,A,86,0,76.8,76.7,0,0,19.9,17359,253901,0.113,0.00193,0.122,0.192,0.275,0.323
2,2477885,3000000,2400052,0,320216,2472054,G,0,0,52.5,101,0,0,2.92,320216,1236027,0.824,0.107,0.234,0.172,0.438,0.227
3,2451192,3000000,1732052,0,0,1846820,A,14.9,0,42.8,33.4,0,0,8.92,0,615607,0.616,0,0.243,0.251,0.55,0.224
3,1544790,90000000,259023,0,650789,0,A,162,0,44.7,55.8,0,0,14.8,650789,0,0,0.00723,0.00145,0,0.0249,0.0389
2,3011259,3000000,2816372,0,152922,0,A,100,0.33,100,100,0,0,6.58,152922,0,0,0.051,0.411,0.275,0.97,1.04
2,4605398,5000000,3614910,500000,0,4198229,A,20.1,0,24.6,47.1,0,0,2.25,500000,2099115,0.84,0.1,0.162,0.282,0.797,0.393
2,3076610,3000000,2567663,0,1946300,2850434,E,106,2.57,98,54.8,0,0,5.17,1946300,1425217,0.95,0.649,0.653,0.287,0.671,0.335
2,3744589,5000000,3635087,0,48000,3778714,K,0,0,15.1,15.8,0,0,13.5,48000,1889357,0.756,0.0096,0.0829,0.111,0.649,0.875
2,2869091,5000000,73705,0,2608153,2730122,A,99.8,0,58.7,69.9,0,0,2.92,2608153,1365061,0.546,0.522,0.202,0.235,0.439,0.46
3,15676187,30000000,15545187,0,0,15686506,A,25.4,0,15.7,38.1,0,0,7.58,0,5228835,0.523,0,0.109,0.176,0.529,0.423
3,5361730,20000000,2667516,0,2500000,0,A,101,0,100,100,0,0,2.83,2500000,0,0,0.125,0.247,0.143,0.242,0.139
2,1152158,55000000,88292,0,1178100,1629897,A,100,0,100,100,0,0,25.2,1178100,814949,0.0296,0.0214,0.0208,0.0979,0.0268,0.0775
2,5117576,7000000,344967,0,0,990515,A,100,0,100,100,0,0,17.4,0,495258,0.142,0,0.173,0.205,0.397,0.13
3,16702609,20000000,11770055,0,5693659,11555968,A,0,0,106,103,0,0,6.75,5693659,3851989,0.578,0.285,0.245,0.103,0.4,0.159
2,3243934,3000000,3097923,0,0,0,I,100,8.62,50.7,106,0,0,5.42,0,0,0,0,0.568,0.866,1.01,1.04
2,2351113,3000000,1779202,0,564658,2290252,F,34.9,0,30.9,100,0,0,2.83,564658,1145126,0.763,0.188,0.362,0.851,0.922,0.612
2,3392930,3000000,3248363,400000,0,3385749,B,0,13.1,7.27,7.83,0,0,2.58,400000,1692875,1.13,0.133,0.0378,0.176,0.992,1
2,4120778,15000000,3991555,0,927000,3798867,A,0,0,31.5,49.1,0,0,1.92,927000,1899434,0.253,0.0618,0.0558,0.0709,0.205,0.165
2,11389044,12000000,8492682,0,1159300,10142774,A,10.9,0,20.6,19.1,0,0,6.58,1159300,5071387,0.845,0.0966,0.128,0.129,0.882,0.856
2,72526,6000000,38500,0,0,23772,E,0,0,25,0,0,1,5.58,0,11886,0.00396,0,0.219,0,0.313,0
2,7774492,10000000,4201388,0,0,8740840,A,0,0,82.8,100,0,0,6.75,0,4370420,0.874,0,0.105,0.26,0.885,0.958
2,228418,5000000,183720,0,0,0,H,0,0,0,0,0,1,2.58,0,0,0,0,0,0,0.0205,0.00206
2,2997048,6000000,99000,0,2928552,0,J,100,0,35.5,50.8,0,0,5.33,2928552,0,0,0.488,0.128,0.0464,0.171,0.145
2,79496378,89000000,13000000,0,0,74408479,A,24.9,0,67.7,137,0,0,13.6,0,37204240,0.836,0,0.0439,0.11,0.791,0.861
6,26176616,23000000,26063108,0,20000,26143640,A,0,12.8,10.4,14,0,0,10.2,20000,4357273,1.14,8.7e-4,0.0916,0.0938,1.03,1.02
3,3623324,40000000,374917,0,3956936,0,G,100,0,100,100,0,0,7.08,3956936,0,0,0.0989,0.0253,0.0189,0.0507,0.0512
2,1067340,3000000,279212,0,0,543509,A,100,0,75,33.2,0,0,1.42,0,271755,0.181,0,0.00179,0,0.431,0.562
2,2685067,5000000,1202036,0,0,518450,F,94.2,0,82.1,33.7,0,0,5.58,0,259225,0.104,0,0.226,0.332,0.61,0.513
2,2873434,5000000,2788000,0,0,2877476,A,10,0,10.2,25.9,0,0,3.17,0,1438738,0.575,0,0.0416,0.0581,0.565,0.402
2,3514732,7000000,2389861,0,0,3514732,A,0,0,50,100,0,0,5.42,0,1757366,0.502,0,0.104,0.253,0.494,0.6
2,5110533,5000000,4094444,0,952646,5046439,A,38.5,2.59,24.2,70,0,0,4.42,952646,2523220,1.01,0.191,0.184,0.494,0.887,0.86
5,3814675,6000000,3675057,0,171000,3805597,A,0,0,8.1,15.6,0,0,14.2,171000,761119,0.634,0.0285,0.026,0.0333,0.625,0.642
2,6286476,21000000,871749,0,24722,2750002,A,99.4,0,99,99.5,0,0,9.42,24722,1375001,0.131,0.00118,0,0,0.301,0.371
2,16643398,49000000,149419,0,69912,0,A,100,0,45.8,22.6,0,0,8.33,69912,0,0,0.00143,0.00485,0.00406,0.316,0.353
2,3673715,3000000,3580380,200000,9500,3575322,I,10.8,22.5,78.2,100,0,0,1.08,209500,1787661,1.19,0.0698,0.999,1.09,0.981,0.502
2,3375670,3000000,2404741,0,12000,3514732,I,19.3,12.6,29.1,66,0,0,5,12000,1757366,1.17,0.004,0.146,0.181,1.03,1.14
2,123374,10000000,1187591,0,0,0,A,100,0,328,27263,0,0,2.5,0,0,0,0,0.025,0,0.093,0.286
2,5586208,5000000,1345736,0,4909936,0,D,101,8.05,114,100,0,0,5.33,4909936,0,0,0.982,1.17,1.28,0.428,0.552
3,13972488,12000000,14259482,0,48000,13874350,A,0,10.7,11.8,15.4,0,0,11.9,48000,4624783,1.16,0.004,0.16,0.153,1.12,1.06
2,6136710,6000000,725081,0,14000,6056036,E,66.2,1.69,68.5,69.5,0,0,5.25,14000,3028018,1.01,0.00233,0.104,0.276,0.995,0.932
3,6272294,7000000,7135301,0,0,6133586,A,0,0,14,9.58,0,0,9.58,0,2044529,0.876,0,0.0597,0,0.949,1.1
2,15252349,17000000,16243900,0,0,16823701,E,10.9,0,11.8,10.2,0,0,10.7,0,8411851,0.99,0,0.08,0.0922,0.934,0.946
2,20411942,30000000,20457855,0,0,20144968,A,25.4,0,12.3,10.1,0,0,0.917,0,10072484,0.671,0,0.0124,0.0399,0.684,0.873
2,110209,3000000,904452,2200000,-393022,0,F,0,0,50,91.3,0,0,1.17,1806978,0,0,0.602,0.138,0.362,0.141,0.0741
4,43021276,43000000,42892099,0,6550000,44000000,F,33,12.1,82.4,100,0,0,11,6550000,11000000,1.02,0.152,0.375,0.516,0.978,0.867
2,65689082,93000000,51649800,3000000,0,63623442,A,0,0,30,66.8,0,0,10.6,3000000,31811721,0.684,0.0323,0.0637,0.251,0.983,0.973
3,6633787,51000000,3891791,0,0,5725331,A,0,0,45.1,100,0,0,2.33,0,1908444,0.112,0,0.0373,0.115,0.174,0.217
2,323813,4000000,296514,0,0,0,J,100,0,100,102,0,0,6.58,0,0,0,0,0.0815,0.253,0.135,0.353
3,5161126,5000000,5011956,0,0,5171324,I,116,3.23,25,33.3,0,0,5.42,0,1723775,1.03,0,0.227,0.134,1.04,0.88
4,12401270,67000000,9146954,0,8415002,0,A,100,0,100,100,0,0,15.3,8415002,0,0,0.126,0.105,0.16,0.144,0.0608
2,26279,7000000,26575,0,0,0,E,97.7,0,33.2,50,0,0,6,0,0,0,0,0.169,0,0.178,8.57e-4
3,253310,76000000,253711,0,0,0,A,19.1,0,0,0,0,0,3.42,0,0,0,0,0,0,0.00139,7.89e-5
2,95826,3000000,72100,0,9500,149294,H,0,0,25,8.05,0,0,3.5,9500,74647,0.0498,0.00317,0.0161,7.02e-4,0.0613,0.0666
2,4198229,5000000,4080028,0,30000,4179549,A,0,0,7.18,9.22,0,1,4.58,30000,2089775,0.836,0.006,0,0.072,0.841,0.856
2,696866,3000000,697360,0,271690,614281,F,0,0,39.9,14.2,1,0,1.83,271690,307141,0.205,0.0906,0.15,0.026,0.166,0.0542
2,806908,3000000,418301,0,380000,850916,F,99.5,0,-45469,40,0,0,6.42,380000,425458,0.284,0.127,0.123,0,0.189,0
2,5589194,5000000,5592335,0,0,5455917,A,0,11.7,55.9,218,0,0,2.33,0,2727959,1.09,0,0.233,0.993,0.898,0.916
5,30752416,54000000,8712352,0,3806601,0,D,100,0,50,49.6,0,0,4.58,3806601,0,0,0.0705,0.0272,0.0203,0.52,0.558
2,3386481,3000000,3145857,400000,0,3378650,A,5.2,13,9.63,19.8,0,0,2,400000,1689325,1.13,0.133,0.0667,0.0467,1.06,0.977
2,6340815,5000000,6202736,0,0,6153117,B,0,25.7,25,13,0,1,7.08,0,3076559,1.23,0,0.302,0,1.05,1.08
2,1069620,9000000,45750,0,1041700,1017263,A,100,0,75.7,100,0,0,7.42,1041700,508632,0.113,0.116,0.109,0.0808,0.0611,0.0789
4,1017263,7000000,1013913,0,0,983569,B,0,0,47.5,100,0,0,8,0,245892,0.141,0,0.00357,0,0.235,0.486
2,3371816,75000000,1102368,0,0,1718336,A,101,0,101,105,0,0,8.67,0,859168,0.0229,0,0.00596,0.0228,0.0597,0.0711
2,10267852,10000000,10253150,0,0,10197498,A,0,3.17,19.7,16.1,0,0,2.67,0,5098749,1.02,0,0.0924,0.123,0.979,1.05
3,2656973,20000000,3429295,0,49990,0,G,100,0.05,100,100,0,0,1.92,49990,0,0,0.0025,0.0685,0.0499,0.277,0.532
2,40400228,40000000,39648554,0,0,40152557,A,15.9,0,7.19,67.7,0,1,11.9,0,20076279,1,0,0,0.423,1.05,1.26
3,67438263,66000000,25429871,0,0,66507426,A,0,2.32,33.4,17.3,0,1,10.1,0,22169142,1.01,0,0.0898,0.103,0.888,0.773
1,15539368,25000000,18000000,0,0,14089116,B,18,0,14.1,70,0,0,4.33,0,14089116,0.564,0,0.0215,0.398,0.618,0.496
2,7779794,5000000,7770846,0,0,7899569,F,0,44.8,4.91,42.1,0,1,3.58,0,3949785,1.58,0,0.0566,0.0689,1.41,1.36
2,21581630,66000000,5299465,0,3573071,0,E,200,0,125,77,0,0,7.67,3573071,0,0,0.0541,0.115,0.314,0.379,0.515
2,1013744,5000000,930710,0,655160,927573,E,93.9,0,86.7,77.9,0,0,6,655160,463787,0.186,0.131,0.361,0.43,0.194,0.272
2,34309194,69000000,33352619,0,622777,33468564,A,0,0,4.89,14.3,0,0,10.9,622777,16734282,0.485,0.00903,0.00729,0.0858,0.537,0.705
3,3333931,30000000,532983,0,3867449,2273333,A,100,0,100,100,0,0,4.67,3867449,757778,0.0758,0.129,0.0465,0.134,0.102,0.317
6,117566835,120000000,98630316,0,0,115000000,A,0,0,61.4,100,0,1,11.8,0,19178083,0.959,0,0.294,0.353,0.919,0.582
2,4280344,4000000,4150412,50000,350000,4151100,B,10.7,6.69,32,78.5,0,0,2.92,400000,2075550,1.04,0.1,0.275,0.432,0.867,0.938
3,5927374,5000000,4125093,0,2047756,5763781,A,25.9,17.9,44.3,90,0,0,4.58,2047756,1921260,1.15,0.41,0.239,0.394,0.815,0.995
2,4951227,5000000,4805967,0,15000,5018891,G,0,0,32.2,62.7,0,0,8.58,15000,2509446,1,0.003,0.437,0.398,0.825,0.328
2,45457,3000000,50743,0,0,0,A,100,0,33.3,15.2,0,0,2.67,0,0,0,0,0,0.0549,0.483,0.847
2,54737605,58000000,48660503,2500000,0,49517847,A,15.5,0,11,16.6,0,0,6.33,2500000,24758924,0.854,0.0431,0.13,0.0393,0.873,0.842
2,1207837,3000000,401930,0,0,881028,C,0,0,70,45.9,0,0,4.67,0,440514,0.294,0,0.00327,0,0.677,0.817
2,2492029,5000000,2954959,0,0,2335668,NA,0,0,25.8,90.6,0,0,1.75,0,1167834,0.467,0,0.125,0.166,0.374,0.187
2,3590066,7000000,2811000,0,1451609,0,A,100,0,100,100,0,0,1,1451609,0,0,0.207,0.441,0.488,0.513,0.588
2,3103220,3000000,2810397,0,923183,3027547,A,47.5,3.45,12.6,12.3,0,1,0.833,923183,1513774,1.01,0.308,0.0668,0.0904,1.34,1.56
2,12656092,13000000,12355677,0,0,12543292,NA,0,0,12.9,20.6,0,0,10.5,0,6271646,0.965,0,0.0516,0.0353,0.978,0.874
3,32505312,55000000,31678071,0,4180550,34680787,A,12.3,0,7.72,9.73,0,0,7.08,4180550,11560262,0.631,0.076,0.053,0.053900000000000003,0.495,0.433
2,4411002,8000000,4428294,0,0,4435483,A,0,0,12.1,45,0,0,5.42,0,2217742,0.554,0,0.0886,0.0143,0.392,0.308
2,5303720,5000000,5111171,0,387349,0,F,-31.9,6.57,30,40.9,0,0,8,387349,0,0,0.0775,0.39,0.277,1.07,1.11
2,90837,6000000,70992,0,48192,82552,E,0,0,0,-85.3,0,0,11.6,48192,41276,0.0138,0.00803,0.00243,0.01,0.0124,0
3,77163,52000000,62000,0,236,0,A,0,0,74.4,99.6,0,0,13.2,236,0,0,4.54e-6,0,0,0.00927,0.0335
3,12878250,59000000,4256346,0,7090833,4319044,A,92.2,0,80.5,100,0,0,26.9,7090833,1439681,0.0732,0.12,0.0976,0.0985,0.245,0.22
2,10071277,10000000,3374426,0,0,12329886,A,0,0.81,5.33,9.35,0,1,1.75,0,6164943,1.23,0,0.0337,0.0644,0.912,0.946
2,4856180,4000000,4683914,600000,0,5195092,A,0,21.3,32.2,156,0,0,1.75,600000,2597546,1.3,0.15,0.553,1.03,1.03,0.57
2,3492370,13000000,3240266,0,281998,2410721,A,0,0,7.25,6.46,0,0,10.7,281998,1205361,0.185,0.0217,0.0137,0,0.226,0.209
2,124502382,150000000,1860712,0,152000000,0,A,3717,0,954,51.4,0,0,8.75,152000000,0,0,1.01,0.423,0.347,0.57,0.244
2,7133645,8000000,6983688,0,516500,7076793,A,0,0,13.1,12.8,0,0,4.83,516500,3538397,0.885,0.0646,0.0664,0.023,0.801,0.783
2,4060197,5000000,3734672,0,1614556,4049168,A,0,0,77.5,100,0,0,2.92,1614556,2024584,0.81,0.323,0.25,0.0335,0.659,0.664
2,76126,9000000,97428,0,0,0,A,100,0,34.5,8.37,0,0,7.58,0,0,0,0,0.00141,0.00613,0.256,0.473
2,4959167,5000000,4748176,0,4806000,4761294,F,100,0,100,66.7,0,0,3.17,4806000,2380647,0.952,0.961,0.416,0.0505,0.525,0.01
2,1414909,41000000,1140092,0,886369,1160651,A,100,0,101,100,0,0,11.9,886369,580326,0.0283,0.0216,0.0206,0.0278,0.032,0.0328
3,3107083,14000000,3392258,0,13090,3342613,I,10.6,0,7.68,11.5,0,0,9,13090,1114204,0.239,9.35e-4,0.00782,0.0229,0.295,0.366
3,31879462,54000000,25485571,0,4708515,30140122,A,16.1,0,17.2,16.2,0,0,4.67,4708515,10000000,0.558,0.0872,0.054,0.0332,0.52,0.496
4,41785393,41000000,23729700,0,4600000,0,A,100,0,84.7,94.6,0,0,15,4600000,0,0,0.112,0.293,0.0121,0.563,0.0195
2,5538776,13000000,1311089,0,0,0,A,100,0,99.7,99.9,0,0,3.58,0,0,0,0,0.00221,0.151,0.401,0.563
5,19961696,24000000,19838192,0,1102810,20000000,F,32,0.18,55.1,122,0,0,12.7,1102810,4007059,0.835,0.046,0.211,0.327,0.769,0.519
